"ticket_id","customer_id","member_id","category","priority","status","subject","created_at","first_response_at","resolved_at","satisfaction_score","escalated","tags"
185,141,2093,"security","high","closed","Permission settings not saving","2025-09-29 23:53:38","2025-09-30 05:53:38","2025-09-30 12:53:38",NULL,False,NULL
186,814,NULL,"feature_request","low","closed","Billing discrepancy on latest invoice","2025-10-10 18:34:34","2025-10-13 01:34:34","2025-10-15 23:34:34",NULL,False,"api, mobile, onboarding, documentation"
187,810,NULL,"performance","low","closed","Mobile app crashes on Android","2025-10-15 16:02:23","2025-10-15 18:02:23","2025-10-18 15:02:23",4,False,"ux,migration,technical,security"
188,367,4697,"technical","low","in_progress","Report generation timeout","2025-06-02 03:57:40","2025-06-04 09:57:40",NULL,NULL,False,NULL
189,1012,NULL,"billing","high","waiting_on_customer","Feature request: dark mode","2024-10-14 16:30:36","2024-10-14 18:30:36",NULL,NULL,False,"urgent;ux;billing;integration"
190,795,NULL,"technical","high","resolved","Feature request: dark mode","2025-04-04 01:04:31","2025-04-04 10:04:31","2025-04-10 10:04:31",NULL,False,"migration, performance, integration"
191,785,NULL,"feature_request","low","resolved","Permission settings not saving","2025-07-22 08:09:46","2025-07-25 01:09:46","2025-07-27 14:09:46",2,False,"migration, security"
192,302,4021,"onboarding","medium","resolved","Feature request: dark mode","2024-10-11 13:59:18","2024-10-14 11:59:18","2024-10-16 21:59:18",3,False,"security , onboarding , security"
193,689,NULL,"account","low","open","Mobile app crashes on Android","2025-04-02 23:24:16",NULL,NULL,NULL,False,"api , gdpr , ux"
194,347,4474,"technical","critical","open","Webhook delivery failures","2023-12-29 06:30:15",NULL,NULL,NULL,False,"ux"
195,1016,NULL,"integration","high","open","SSO configuration help needed","2025-10-15 00:40:30",NULL,NULL,NULL,False,"onboarding"
196,66,1061,"feature_request","low","waiting_on_customer","Need help with API authentication","2025-09-04 01:02:02","2025-09-06 15:02:02",NULL,NULL,False,"sso,performance"
197,155,2258,"billing","low","resolved","Report generation timeout","2025-10-01 06:25:00","2025-10-02 09:25:00","2025-10-03 13:25:00",NULL,False,"mobile , mobile"
198,545,6932,"data_export","medium","waiting_on_customer","Feature request: dark mode","2025-10-02 06:52:50","2025-10-04 15:52:50",NULL,NULL,False,NULL
199,250,3491,"feature_request","critical","resolved","Export failing for large datasets","2025-08-28 01:32:32","2025-08-28 03:27:32","2025-09-01 14:27:32",3,False,"urgent;gdpr;billing"
200,211,3037,"api","medium","open","Data import from CSV failing","2025-03-29 18:01:58",NULL,NULL,NULL,False,"migration"
201,185,2685,"integration","high","waiting_on_customer","Feature request: dark mode","2025-09-22 07:01:51","2025-09-22 08:01:51",NULL,NULL,True,"integration"
202,1006,NULL,"performance","high","closed","Account merge request","2025-01-05 18:07:46","2025-01-05 21:07:46","2025-01-11 06:07:46",4,False,"onboarding, bug, export, mobile"
203,107,1561,"account","high","in_progress","SSO configuration help needed","2024-04-25 11:41:29","2024-04-25 20:41:29",NULL,NULL,False,"documentation, gdpr, performance, documentation"
204,583,7534,"performance","medium","in_progress","Need help with API authentication","2025-06-13 19:24:15","2025-06-14 01:24:15",NULL,NULL,False,"training;technical;export;security"
205,527,6703,"onboarding","high","waiting_on_customer","Cannot login to dashboard","2025-09-14 14:27:36","2025-09-14 22:27:36",NULL,NULL,False,"api,documentation"
206,252,3536,"onboarding","low","in_progress","Data import from CSV failing","2025-04-05 13:22:46","2025-04-07 23:22:46",NULL,NULL,False,"urgent,urgent"
207,1173,NULL,"integration","high","waiting_on_customer","Report generation timeout","2025-09-20 15:57:15","2025-09-21 01:57:15",NULL,NULL,False,"sso , mobile , sso"
208,671,NULL,"feature_request","medium","waiting_on_customer","Webhook delivery failures","2023-10-28 05:00:53","2023-10-30 02:00:53",NULL,NULL,False,"mobile, export, bug, training"
209,215,3113,"data_export","medium","waiting_on_customer","Need to add more team members","2025-04-09 15:34:48","2025-04-12 01:34:48",NULL,NULL,False,"technical"
210,635,8149,"billing","medium","waiting_on_customer","Need to add more team members","2023-12-01 07:49:02","2023-12-02 03:49:02",NULL,NULL,False,"ux, export, billing, documentation"
211,951,NULL,"technical","medium","open","SSO configuration help needed","2025-09-02 08:02:01",NULL,NULL,NULL,False,"export, ux, onboarding, urgent"
212,857,NULL,"integration","high","resolved","Data import from CSV failing","2024-01-14 23:55:25","2024-01-15 10:55:25","2024-01-18 15:55:25",3,True,"security"
213,345,4378,"account","critical","waiting_on_customer","Cannot downgrade plan","2025-07-17 07:21:23","2025-07-17 09:08:23",NULL,NULL,False,"api, enterprise, urgent"
214,370,4730,"api","high","open","Webhook delivery failures","2025-01-20 13:01:30",NULL,NULL,NULL,False,"onboarding , enterprise , ux"
215,894,NULL,"feature_request","medium","in_progress","Cannot login to dashboard","2025-09-20 10:09:07","2025-09-20 22:09:07",NULL,NULL,False,"billing;performance;sso"
216,598,7717,"data_export","medium","in_progress","Webhook delivery failures","2025-09-25 12:20:34","2025-09-27 17:20:34",NULL,NULL,False,NULL
217,497,6282,"api","medium","closed","Cannot login to dashboard","2025-10-16 07:09:59","2025-10-18 14:09:59","2025-10-19 13:09:59",5,False,NULL
218,967,NULL,"performance","high","resolved","Time tracking sync issues","2025-04-05 09:11:44","2025-04-05 16:11:44","2025-04-07 23:11:44",NULL,False,"onboarding"
219,58,950,"feature_request","high","waiting_on_customer","Cannot login to dashboard","2025-10-08 09:08:32","2025-10-08 10:08:32",NULL,NULL,False,"mobile"
220,709,NULL,"data_export","low","resolved","Cannot downgrade plan","2025-09-18 03:37:20","2025-09-18 12:37:20","2025-09-22 16:37:20",5,False,NULL
221,841,NULL,"data_export","medium","resolved","Webhook delivery failures","2025-09-07 01:06:26","2025-09-08 09:06:26","2025-09-14 13:06:26",3,False,"integration,enterprise"
222,301,4011,"integration","high","closed","Permission settings not saving","2024-11-11 15:05:51","2024-11-11 22:05:51","2024-11-15 04:05:51",4,False,"integration, ux"
223,39,684,"security","high","waiting_on_customer","Cannot login to dashboard","2025-10-16 09:59:54","2025-10-16 13:59:54",NULL,NULL,False,"security , migration , sso"
224,69,1079,"onboarding","medium","closed","Audit log access denied","2025-06-03 13:33:03","2025-06-04 18:33:03","2025-06-09 16:33:03",4,False,"technical"
225,826,NULL,"performance","low","in_progress","Export failing for large datasets","2023-10-09 23:08:00","2023-10-10 22:08:00",NULL,NULL,False,"api , documentation , performance , bug"
226,349,4486,"performance","low","closed","White label logo not displaying","2025-10-10 08:54:18","2025-10-11 09:54:18","2025-10-15 20:54:18",NULL,False,NULL
227,308,4089,"account","medium","open","White label logo not displaying","2024-07-15 20:41:09",NULL,NULL,NULL,False,"security"
228,1128,NULL,"integration","high","resolved","Integration with Slack not working","2024-10-03 12:24:45","2024-10-03 18:24:45","2024-10-08 13:24:45",2,True,"bug;export;security"
229,578,7491,"data_export","low","open","API rate limiting issues","2025-03-18 03:29:33",NULL,NULL,NULL,False,NULL
230,686,NULL,"feature_request","high","in_progress","Integration with Slack not working","2025-04-08 19:17:43","2025-04-09 07:17:43",NULL,NULL,True,"integration,gdpr,technical,bug"
231,572,7362,"data_export","low","resolved","Cannot login to dashboard","2025-05-08 22:23:43","2025-05-10 02:23:43","2025-05-11 17:23:43",5,False,"sso;technical"
232,192,2731,"performance","medium","closed","White label logo not displaying","2025-04-20 19:26:39","2025-04-20 22:26:39","2025-04-25 20:26:39",3,False,"security"
233,992,NULL,"security","medium","in_progress","Billing discrepancy on latest invoice","2025-04-19 23:30:04","2025-04-21 07:30:04",NULL,NULL,False,"onboarding,mobile"
234,106,1540,"account","critical","in_progress","Audit log access denied","2025-01-18 13:12:27","2025-01-18 14:52:27",NULL,NULL,False,"integration , enterprise , bug , ux"
235,654,8433,"data_export","low","open","Permission settings not saving","2025-10-16 20:18:47",NULL,NULL,NULL,False,"technical"
236,1163,NULL,"api","medium","waiting_on_customer","White label logo not displaying","2025-09-21 05:05:23","2025-09-22 13:05:23",NULL,NULL,False,NULL
237,951,NULL,"onboarding","low","open","Gantt chart not rendering correctly","2023-08-05 04:28:17",NULL,NULL,NULL,False,NULL
238,545,6926,"api","high","waiting_on_customer","Account merge request","2023-09-08 19:05:58","2023-09-09 05:05:58",NULL,NULL,False,NULL
239,668,NULL,"data_export","low","closed","Account merge request","2024-03-20 09:52:03","2024-03-23 05:52:03","2024-03-25 18:52:03",NULL,False,NULL
240,223,3167,"integration","low","open","Export failing for large datasets","2025-06-29 15:30:33",NULL,NULL,NULL,False,"enterprise, migration, performance, enterprise"
241,1038,NULL,"technical","low","resolved","Custom workflow automation broken","2023-08-10 08:12:59","2023-08-13 04:12:59","2023-08-16 00:12:59",NULL,False,"mobile"
242,37,665,"security","low","open","Feature request: dark mode","2025-10-05 09:06:41",NULL,NULL,NULL,False,"gdpr, integration, onboarding, enterprise"
243,683,NULL,"data_export","low","open","Need help with API authentication","2025-08-14 02:34:37",NULL,NULL,NULL,False,"feature , documentation , training , urgent"
244,131,1968,"data_export","low","in_progress","Cannot downgrade plan","2025-06-06 01:21:11","2025-06-08 14:21:11",NULL,NULL,False,"api,ux"
245,251,3521,"billing","critical","in_progress","Need help with API authentication","2024-09-08 01:27:20","2024-09-08 02:16:20",NULL,NULL,False,"api"
246,1124,NULL,"api","critical","open","Data import from CSV failing","2025-05-02 08:08:04",NULL,NULL,NULL,True,"gdpr"
247,838,NULL,"technical","medium","resolved","Cannot downgrade plan","2025-04-13 01:10:23","2025-04-15 18:10:23","2025-04-18 10:10:23",2,False,"integration;documentation;export"
248,1094,NULL,"performance","high","closed","Integration with Slack not working","2025-10-12 15:50:34","2025-10-12 17:50:34","2025-10-13 08:50:34",4,False,"feature,technical,feature"
249,157,2273,"security","medium","waiting_on_customer","Duplicate notifications being sent","2025-10-26 23:59:54","2025-10-27 01:59:54",NULL,NULL,False,NULL
250,39,690,"api","low","resolved","Account merge request","2025-09-27 15:43:31","2025-09-29 09:43:31","2025-10-04 02:43:31",NULL,False,"billing;security;training;gdpr"
251,177,2590,"integration","medium","open","Duplicate notifications being sent","2025-01-07 15:02:48",NULL,NULL,NULL,False,"feature, gdpr"
252,60,977,"api","low","resolved","Time tracking sync issues","2025-04-15 08:40:36","2025-04-17 18:40:36","2025-04-22 19:40:36",4,False,"performance,security,mobile,export"
253,920,NULL,"data_export","medium","closed","Feature request: dark mode","2025-08-01 00:38:58","2025-08-03 03:38:58","2025-08-04 18:38:58",NULL,False,"enterprise"
254,463,6012,"technical","medium","resolved","Billing discrepancy on latest invoice","2025-10-07 07:20:07","2025-10-08 21:20:07","2025-10-12 02:20:07",4,False,"integration, mobile, ux"
255,157,2271,"technical","high","closed","Cannot downgrade plan","2025-02-27 18:01:04","2025-02-27 20:01:04","2025-03-01 02:01:04",4,False,"enterprise"
256,233,3306,"security","low","waiting_on_customer","Permission settings not saving","2025-09-11 10:08:26","2025-09-12 12:08:26",NULL,NULL,False,"export;migration;bug"
257,658,8474,"account","low","waiting_on_customer","SSO configuration help needed","2025-07-02 23:28:54","2025-07-04 20:28:54",NULL,NULL,False,"feature,ux,training,bug"
258,559,7166,"billing","medium","in_progress","Time tracking sync issues","2025-09-30 03:06:22","2025-10-01 16:06:22",NULL,NULL,False,"ux"
259,196,2763,"integration","high","waiting_on_customer","Webhook delivery failures","2024-05-24 13:12:04","2024-05-25 00:12:04",NULL,NULL,False,NULL
260,875,NULL,"feature_request","medium","open","Account merge request","2024-09-23 22:30:13",NULL,NULL,NULL,False,"mobile;training;urgent;ux"
261,237,3348,"security","medium","waiting_on_customer","Feature request: dark mode","2025-09-02 04:28:11","2025-09-02 14:28:11",NULL,NULL,False,"mobile"
262,223,3167,"api","high","waiting_on_customer","Cannot downgrade plan","2024-12-28 04:20:35","2024-12-28 05:20:35",NULL,NULL,False,"urgent"
263,29,574,"integration","low","in_progress","Mobile app crashes on Android","2025-02-25 11:17:16","2025-02-28 02:17:16",NULL,NULL,False,NULL
264,24,497,"security","low","waiting_on_customer","Need to add more team members","2025-09-04 22:45:50","2025-09-07 00:45:50",NULL,NULL,False,"documentation,mobile,bug,sso"
265,779,NULL,"account","critical","closed","Need help with API authentication","2025-02-07 22:21:45","2025-02-07 22:51:45","2025-02-10 09:51:45",5,False,NULL
266,305,4061,"technical","high","in_progress","Webhook delivery failures","2025-04-07 19:44:58","2025-04-08 07:44:58",NULL,NULL,False,"training;performance;security"
267,496,6267,"billing","medium","waiting_on_customer","Cannot login to dashboard","2025-02-03 23:55:07","2025-02-04 14:55:07",NULL,NULL,False,"export"
268,135,1996,"account","medium","in_progress","Custom workflow automation broken","2024-12-31 15:27:56","2025-01-01 14:27:56",NULL,NULL,False,"training;sso;onboarding"
269,312,4115,"account","medium","open","Cannot downgrade plan","2023-12-29 07:10:27",NULL,NULL,NULL,False,"billing, sso"
270,258,3568,"performance","medium","resolved","Mobile app crashes on Android","2024-11-17 17:51:52","2024-11-19 05:51:52","2024-11-26 05:51:52",5,False,"technical;api;performance;sso"
271,571,7355,"onboarding","low","waiting_on_customer","Slow loading on project boards","2024-03-18 19:38:35","2024-03-19 06:38:35",NULL,NULL,False,NULL
272,611,7812,"technical","high","resolved","Webhook delivery failures","2024-12-10 05:36:30","2024-12-10 14:36:30","2024-12-13 20:36:30",4,False,"training,feature,documentation"
273,591,7607,"api","low","closed","Integration with Slack not working","2025-10-14 01:51:57","2025-10-15 12:51:57","2025-10-16 21:51:57",4,False,"gdpr,export"
274,795,NULL,"integration","critical","in_progress","Time tracking sync issues","2023-02-26 06:54:26","2023-02-26 07:36:26",NULL,NULL,True,NULL
275,696,NULL,"technical","medium","resolved","Cannot login to dashboard","2023-07-16 19:04:13","2023-07-17 09:04:13","2023-07-19 14:04:13",NULL,False,"ux, integration"
276,507,6433,"performance","medium","closed","SSO configuration help needed","2025-10-28 21:56:25","2025-10-30 06:56:25","2025-11-03 22:56:25",5,False,"bug , urgent"
277,989,NULL,"integration","low","resolved","Integration with Slack not working","2024-03-01 12:36:14","2024-03-04 11:36:14","2024-03-10 03:36:14",NULL,False,"api, technical, security, api"
278,310,4103,"api","low","resolved","Custom workflow automation broken","2025-03-14 20:54:48","2025-03-16 08:54:48","2025-03-21 04:54:48",NULL,False,"mobile, documentation, integration"
279,1087,NULL,"account","medium","waiting_on_customer","Export failing for large datasets","2025-10-12 16:52:49","2025-10-14 10:52:49",NULL,NULL,False,"training,integration,mobile,enterprise"
