"customer_id","company_name","industry","company_size","country_code","timezone","subscription_id","subscription_status","plan_id","mrr_usd","start_date","end_date","billing_cycle","cancellation_reason","plan_name","plan_tier","monthly_price_usd"
123,"Jade Software","Marketing","medium","DE","Europe/Berlin",184,"active",2,10.00,"2024-09-30",NULL,"annual",NULL,"Starter","starter",12.00
124,"XenonWorks","Marketing","enterprise","US","America/Los_Angeles",185,"active",4,39.00,"2024-12-31",NULL,"monthly",NULL,"Professional","professional",39.00
125,"UltraGroup","Manufacturing","medium","FR","Europe/Paris",186,"cancelled",3,13.46,"2024-12-26","2025-04-29","annual","Switched competitor","Starter Plus","starter",19.00
125,"UltraGroup","Manufacturing","medium","FR","Europe/Paris",187,"active",4,29.25,"2025-04-29",NULL,"annual",NULL,"Professional","professional",39.00
126,"RiftSystems","Real Estate","small","FR","Europe/Paris",188,"expired",4,39.00,"2025-03-12","2025-10-29","monthly","Budget cuts","Professional","professional",39.00
126,"RiftSystems","Real Estate","small","FR","Europe/Paris",189,"active",6,99.00,"2025-10-29",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
127,"Onyx Pro","Real Estate","enterprise","AU","Australia/Sydney",190,"cancelled",4,39.00,"2024-03-27","2024-07-22","monthly","Not using it","Professional","professional",39.00
127,"Onyx Pro","Real Estate","enterprise","AU","Australia/Sydney",191,"active",5,49.17,"2024-07-22",NULL,"annual",NULL,"Professional Plus","professional",59.00
128,"GlowHub","Consulting","enterprise","FR","Europe/Paris",192,"active",2,8.50,"2024-11-09",NULL,"annual",NULL,"Starter","starter",12.00
129,"IrisWorks","Logistics","enterprise","FR","Europe/Paris",193,"active",4,32.50,"2023-09-10",NULL,"annual",NULL,"Professional","professional",39.00
130,"ZealCloud","Legal","large","CA","America/Toronto",194,"expired",3,19.00,"2024-08-10","2025-02-18","monthly","Missing features","Starter Plus","starter",19.00
130,"ZealCloud","Legal","large","CA","America/Toronto",195,"active",3,19.00,"2025-02-18",NULL,"monthly",NULL,"Starter Plus","starter",19.00
131,"Sync Net","Healthcare","small","CA","America/Toronto",196,"expired",4,32.50,"2024-07-29","2025-07-29","annual","Budget cuts","Professional","professional",39.00
131,"Sync Net","Healthcare","small","CA","America/Toronto",197,"active",6,82.50,"2025-07-29",NULL,"annual",NULL,"Enterprise","enterprise",99.00
132,"PulseAI","Media","small","SG","Asia/Singapore",198,"cancelled",2,12.00,"2025-02-28","2025-10-29","monthly","Not using it","Starter","starter",12.00
133,"Sync Works","Education","large","US","America/New_York",199,"active",2,9.60,"2023-06-29",NULL,"monthly",NULL,"Starter","starter",12.00
134,"Vine Cloud","Telecommunications","small","US","America/New_York",200,"active",4,39.00,"2024-10-18",NULL,"monthly",NULL,"Professional","professional",39.00
135,"RushSoftware","Marketing","small","FR","Europe/Paris",201,"active",1,0.00,"2024-08-04",NULL,"monthly",NULL,"Free","free",0.00
136,"Ion IO","Marketing","small","US","America/New_York",202,"active",2,12.00,"2025-01-10",NULL,"monthly",NULL,"Starter","starter",12.00
137,"Tidal Solutions","Manufacturing","large","JP","Asia/Tokyo",203,"active",4,39.00,"2023-08-15",NULL,"monthly",NULL,"Professional","professional",39.00
138,"ArcNet","Consulting","enterprise","JP","Asia/Tokyo",204,"expired",1,0.00,"2023-03-25","2023-06-18","monthly","Not using it","Free","free",0.00
138,"ArcNet","Consulting","enterprise","JP","Asia/Tokyo",205,"active",3,19.00,"2023-06-18",NULL,"monthly",NULL,"Starter Plus","starter",19.00
139,"DataDynamics","E-commerce","medium","JP","Asia/Tokyo",206,"cancelled",1,0.00,"2025-01-04","2025-04-13","monthly",NULL,"Free","free",0.00
139,"DataDynamics","E-commerce","medium","JP","Asia/Tokyo",207,"cancelled",5,49.17,"2025-04-13","2025-07-22","annual","Company reorganization","Professional Plus","professional",59.00
139,"DataDynamics","E-commerce","medium","JP","Asia/Tokyo",208,"active",5,44.25,"2025-07-22",NULL,"annual",NULL,"Professional Plus","professional",59.00
140,"DriftDigital","Consulting","medium","US","America/New_York",209,"expired",2,10.00,"2025-04-16","2025-08-16","annual","Company reorganization","Starter","starter",12.00
140,"DriftDigital","Consulting","medium","US","America/New_York",210,"cancelled",4,39.00,"2025-08-16","2025-06-27","monthly","Budget cuts","Professional","professional",39.00
141,"IrisAI","Healthcare","medium","US","America/New_York",211,"active",5,59.00,"2025-07-01",NULL,"monthly",NULL,"Professional Plus","professional",59.00
142,"YieldTech","Logistics","enterprise","JP","Asia/Tokyo",212,"cancelled",5,59.00,"2023-05-11","2023-08-27","monthly","Too expensive","Professional Plus","professional",59.00
142,"YieldTech","Logistics","enterprise","JP","Asia/Tokyo",213,"expired",2,12.00,"2023-08-27","2024-05-16","monthly","Not using it","Starter","starter",12.00
142,"YieldTech","Logistics","enterprise","JP","Asia/Tokyo",214,"active",5,49.17,"2024-05-16",NULL,"annual",NULL,"Professional Plus","professional",59.00
143,"IrisCorp","Retail","small","GB","Europe/London",215,"cancelled",2,9.00,"2024-11-07","2025-10-15","annual","Too expensive","Starter","starter",12.00
143,"IrisCorp","Retail","small","GB","Europe/London",216,"active",2,10.80,"2025-10-15",NULL,"monthly",NULL,"Starter","starter",12.00
144,"Mist AI","Consulting","medium","SG","Asia/Singapore",217,"active",6,82.50,"2023-08-11",NULL,"annual",NULL,"Enterprise","enterprise",99.00
145,"Unit Ventures","Marketing","medium","BR","America/Sao_Paulo",218,"active",4,39.00,"2024-06-17",NULL,"monthly",NULL,"Professional","professional",39.00
146,"OnyxOps","Consulting","small","IN","Asia/Kolkata",219,"active",4,39.00,"2023-11-04",NULL,"monthly",NULL,"Professional","professional",39.00
147,"PulsePlatform","Legal","small","CA","America/Toronto",220,"expired",3,15.83,"2023-09-06","2024-02-09","annual","Too expensive","Starter Plus","starter",19.00
147,"PulsePlatform","Legal","small","CA","America/Toronto",221,"active",2,10.00,"2024-02-09",NULL,"annual",NULL,"Starter","starter",12.00
148,"XenonTech","Retail","small","US","America/New_York",222,"cancelled",1,0.00,"2025-02-18","2025-07-14","monthly","Too expensive","Free","free",0.00
148,"XenonTech","Retail","small","US","America/New_York",223,"active",5,53.10,"2025-07-14",NULL,"monthly",NULL,"Professional Plus","professional",59.00
149,"EchoSoftware","Marketing","small","US","America/New_York",224,"active",1,0.00,"2024-12-13",NULL,"annual",NULL,"Free","free",0.00
150,"IrisStack","Education","small","JP","Asia/Tokyo",225,"active",3,14.25,"2023-11-24",NULL,"monthly",NULL,"Starter Plus","starter",19.00
151,"Jade Ventures","Real Estate","large","AU","Australia/Sydney",226,"cancelled",1,0.00,"2024-05-26","2024-12-11","annual","Budget cuts","Free","free",0.00
151,"Jade Ventures","Real Estate","large","AU","Australia/Sydney",227,"active",2,12.00,"2024-12-11",NULL,"monthly",NULL,"Starter","starter",12.00
152,"QuarkHub","Legal","large","FR","Europe/Paris",228,"active",2,10.80,"2024-07-13",NULL,"monthly",NULL,"Starter","starter",12.00
153,"HiveAI","Healthcare","enterprise","SG","Asia/Singapore",229,"cancelled",2,9.00,"2023-06-04","2025-08-27","annual","Company reorganization","Starter","starter",12.00
154,"Iris Dynamics","Manufacturing","small","US","America/New_York",230,"active",2,10.00,"2024-12-15",NULL,"annual",NULL,"Starter","starter",12.00
155,"GridSystems","E-commerce","small","BR","America/Sao_Paulo",231,"active",1,0.00,"2025-09-09",NULL,"annual",NULL,"Free","free",0.00
156,"TidalOps","Healthcare","large","SG","Asia/Singapore",232,"cancelled",1,0.00,"2024-10-14","2025-01-18","monthly","Missing features","Free","free",0.00
157,"KeenSystems","Telecommunications","small","GB","Europe/London",233,"active",1,0.00,"2024-12-01",NULL,"annual",NULL,"Free","free",0.00
158,"Nova Ventures","Finance","enterprise","FR","Europe/Paris",234,"cancelled",2,10.00,"2025-05-04","2025-10-27","annual","Company reorganization","Starter","starter",12.00
158,"Nova Ventures","Finance","enterprise","FR","Europe/Paris",235,"active",3,12.67,"2025-10-27",NULL,"annual",NULL,"Starter Plus","starter",19.00
159,"Vine Studio","Technology","small","AU","Australia/Sydney",236,"expired",3,15.83,"2024-02-11","2024-08-16","annual","Missing features","Starter Plus","starter",19.00
159,"Vine Studio","Technology","small","AU","Australia/Sydney",237,"active",6,89.10,"2024-08-16",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
160,"FluxPlatform","Manufacturing","medium","US","America/Los_Angeles",238,"paused",1,0.00,"2023-09-10",NULL,"monthly",NULL,"Free","free",0.00
161,"VineLogic","Healthcare","small","US","America/New_York",239,"active",2,7.50,"2024-03-17",NULL,"annual",NULL,"Starter","starter",12.00
162,"FlowStudio","Real Estate","medium","IN","Asia/Kolkata",240,"expired",5,49.17,"2024-07-26","2025-07-08","annual","Company reorganization","Professional Plus","professional",59.00
162,"FlowStudio","Real Estate","medium","IN","Asia/Kolkata",241,"active",2,10.00,"2025-07-08",NULL,"annual",NULL,"Starter","starter",12.00
163,"Rush Cloud","Education","medium","US","America/Los_Angeles",242,"active",1,0.00,"2024-01-05",NULL,"monthly",NULL,"Free","free",0.00
164,"Acme Logic","Marketing","enterprise","BR","America/Sao_Paulo",243,"active",5,36.88,"2025-05-30",NULL,"annual",NULL,"Professional Plus","professional",59.00
165,"Zen Works","Education","large","FR","Europe/Paris",244,"active",1,0.00,"2025-04-16",NULL,"monthly",NULL,"Free","free",0.00
166,"Zeal Dynamics","Technology","large","CA","America/Toronto",245,"active",1,0.00,"2025-03-25",NULL,"monthly",NULL,"Free","free",0.00
167,"Quest Digital","Legal","medium","AU","Australia/Sydney",246,"active",1,0.00,"2025-08-03",NULL,"monthly",NULL,"Free","free",0.00
168,"XenonNet","Media","medium","SG","Asia/Singapore",247,"cancelled",5,44.25,"2024-09-19","2025-06-26","annual",NULL,"Professional Plus","professional",59.00
169,"Quark Platform","Media","large","JP","Asia/Tokyo",248,"active",1,0.00,"2025-03-01",NULL,"annual",NULL,"Free","free",0.00
170,"WaveLabs","Education","medium","US","America/Chicago",249,"active",1,0.00,"2025-03-14",NULL,"monthly",NULL,"Free","free",0.00
171,"UnitNet","Healthcare","small","US","America/New_York",250,"active",2,10.00,"2023-06-18",NULL,"annual",NULL,"Starter","starter",12.00
172,"JadeSolutions","Manufacturing","medium","GB","Europe/London",251,"active",1,0.00,"2025-01-25",NULL,"annual",NULL,"Free","free",0.00
173,"Rush Hub","Legal","enterprise","US","America/Chicago",252,"cancelled",1,0.00,"2024-04-13","2025-10-15","annual","Not using it","Free","free",0.00
174,"NexusLogic","Marketing","small","CA","America/Toronto",253,"cancelled",5,59.00,"2024-08-27","2025-01-08","monthly",NULL,"Professional Plus","professional",59.00
175,"Yield Corp","Real Estate","small","BR","America/Sao_Paulo",254,"cancelled",1,0.00,"2024-05-16","2024-07-31","monthly","Missing features","Free","free",0.00
175,"Yield Corp","Real Estate","small","BR","America/Sao_Paulo",255,"active",1,0.00,"2024-07-31",NULL,"annual",NULL,"Free","free",0.00
176,"MetaLogic","Media","large","CA","America/Toronto",256,"active",6,74.25,"2023-03-26",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
177,"Iris Cloud","Finance","enterprise","CA","America/Toronto",257,"cancelled",2,10.00,"2023-04-27","2024-02-21","annual","Company reorganization","Starter","starter",12.00
177,"Iris Cloud","Finance","enterprise","CA","America/Toronto",258,"active",3,19.00,"2024-02-21",NULL,"monthly",NULL,"Starter Plus","starter",19.00
178,"WarpPro","E-commerce","medium","US","America/Chicago",259,"active",1,0.00,"2023-12-23",NULL,"annual",NULL,"Free","free",0.00
179,"Vine Ventures","Legal","small","FR","Europe/Paris",260,"cancelled",4,32.50,"2025-04-04","2025-07-11","annual",NULL,"Professional","professional",39.00
180,"Rush Dev","Telecommunications","large","US","America/Chicago",261,"expired",4,27.62,"2023-05-10","2023-08-09","annual","Not using it","Professional","professional",39.00
180,"Rush Dev","Telecommunications","large","US","America/Chicago",262,"active",6,99.00,"2023-08-09",NULL,"monthly",NULL,"Enterprise","enterprise",99.00
181,"PulseHub","Manufacturing","medium","US","America/Los_Angeles",263,"expired",5,59.00,"2025-03-24","2025-07-17","monthly","Budget cuts","Professional Plus","professional",59.00
181,"PulseHub","Manufacturing","medium","US","America/Los_Angeles",264,"active",5,59.00,"2025-07-17",NULL,"monthly",NULL,"Professional Plus","professional",59.00
182,"SageStudio","Consulting","small","BR","America/Sao_Paulo",265,"active",3,19.00,"2024-12-15",NULL,"monthly",NULL,"Starter Plus","starter",19.00
183,"BeamSoftware","Marketing","enterprise","DE","Europe/Berlin",266,"active",3,14.25,"2025-07-04",NULL,"annual",NULL,"Starter Plus","starter",19.00
184,"BoltSystems","Finance","medium","CA","America/Toronto",267,"cancelled",1,0.00,"2023-11-06","2024-02-24","monthly","Too expensive","Free","free",0.00
184,"BoltSystems","Finance","medium","CA","America/Toronto",268,"cancelled",5,49.17,"2024-02-24","2025-10-16","annual",NULL,"Professional Plus","professional",59.00
185,"XenonOps","Finance","small","AU","Australia/Sydney",269,"cancelled",1,0.00,"2024-12-21","2025-04-12","monthly","Not using it","Free","free",0.00
186,"AcmeLabs","Retail","small","AU","Australia/Sydney",270,"cancelled",2,12.00,"2023-04-15","2024-12-05","monthly","Not using it","Starter","starter",12.00
187,"Hive Ventures","Technology","medium","SG","Asia/Singapore",271,"expired",1,0.00,"2024-09-22","2025-03-08","monthly","Not using it","Free","free",0.00
187,"Hive Ventures","Technology","medium","SG","Asia/Singapore",272,"active",3,19.00,"2025-03-08",NULL,"monthly",NULL,"Starter Plus","starter",19.00
188,"GridDigital","Real Estate","large","AU","Australia/Sydney",273,"active",2,12.00,"2023-09-12",NULL,"monthly",NULL,"Starter","starter",12.00
189,"Quest Cloud","E-commerce","medium","BR","America/Sao_Paulo",274,"active",2,10.00,"2025-03-23",NULL,"annual",NULL,"Starter","starter",12.00
190,"Acme Studio","Telecommunications","small","US","America/Los_Angeles",275,"active",2,10.00,"2025-09-04",NULL,"annual",NULL,"Starter","starter",12.00
191,"Data Logic","Media","small","SG","Asia/Singapore",276,"cancelled",4,26.00,"2024-07-03","2025-01-02","annual","Too expensive","Professional","professional",39.00
191,"Data Logic","Media","small","SG","Asia/Singapore",277,"cancelled",7,149.25,"2025-01-02","2025-07-01","monthly","Not using it","Enterprise Custom","enterprise",199.00
191,"Data Logic","Media","small","SG","Asia/Singapore",278,"active",2,10.20,"2025-07-01",NULL,"monthly",NULL,"Starter","starter",12.00
192,"GlowSoftware","Finance","medium","IN","Asia/Kolkata",279,"active",2,12.00,"2024-03-23",NULL,"monthly",NULL,"Starter","starter",12.00
193,"PulseTech","Healthcare","medium","BR","America/Sao_Paulo",280,"cancelled",1,0.00,"2024-12-25","2025-01-28","monthly",NULL,"Free","free",0.00
194,"Zeal Analytics","Legal","small","US","America/New_York",281,"active",2,12.00,"2024-08-13",NULL,"monthly",NULL,"Starter","starter",12.00
195,"Kite Analytics","Insurance","small","BR","America/Sao_Paulo",282,"expired",1,0.00,"2025-06-02","2025-09-10","monthly","Too expensive","Free","free",0.00
195,"Kite Analytics","Insurance","small","BR","America/Sao_Paulo",283,"expired",3,15.83,"2025-09-10","2025-11-09","annual","Switched competitor","Starter Plus","starter",19.00
195,"Kite Analytics","Insurance","small","BR","America/Sao_Paulo",284,"cancelled",6,99.00,"2025-11-09","2025-07-10","monthly","Missing features","Enterprise","enterprise",99.00
196,"CloudDynamics","Legal","large","SG","Asia/Singapore",285,"cancelled",2,10.00,"2023-03-21","2024-03-07","annual","Company reorganization","Starter","starter",12.00
196,"CloudDynamics","Legal","large","SG","Asia/Singapore",286,"active",4,39.00,"2024-03-07",NULL,"monthly",NULL,"Professional","professional",39.00
197,"LunaPlatform","Technology","medium","US","America/Chicago",287,"active",5,49.17,"2023-01-09",NULL,"annual",NULL,"Professional Plus","professional",59.00
198,"DriftStudio","Consulting","enterprise","GB","Europe/London",288,"expired",1,0.00,"2023-01-25","2023-04-14","monthly","Switched competitor","Free","free",0.00
198,"DriftStudio","Consulting","enterprise","GB","Europe/London",289,"expired",5,49.17,"2023-04-14","2024-01-07","annual","Missing features","Professional Plus","professional",59.00
198,"DriftStudio","Consulting","enterprise","GB","Europe/London",290,"active",3,15.83,"2024-01-07",NULL,"annual",NULL,"Starter Plus","starter",19.00
199,"VertexLabs","Manufacturing","enterprise","FR","Europe/Paris",291,"cancelled",1,0.00,"2025-09-11","2025-10-14","monthly",NULL,"Free","free",0.00
200,"XenonHQ","Healthcare","medium","US","America/Chicago",292,"active",5,49.17,"2024-03-21",NULL,"annual",NULL,"Professional Plus","professional",59.00
201,"ZenNet","Marketing","small","CA","America/Toronto",293,"cancelled",2,12.00,"2023-04-19","2024-01-26","monthly","Company reorganization","Starter","starter",12.00
201,"ZenNet","Marketing","small","CA","America/Toronto",294,"cancelled",5,41.79,"2024-01-26","2025-05-11","annual","Switched competitor","Professional Plus","professional",59.00
